source_file	line_number	reason	raw_row
input_inproceedings.csv	589300	Missing conference article title	608410;Haoqi Zhang|Juho Kim|Lydia B. Chilton|Michel Beaudouin-Lafon|Paul André|Robert C. Miller|Steven P. Dow|Wendy E. Mackay;CHI Extended Abstracts;;;;conf/chi/2013a;;http://doi.acm.org/10.1145/2468356.2479597;Cobi;conf/chi/ZhangACKDMMB13;2013-04-29;;;;3011-3014;;;;;;;db/conf/chi/chi2013a.html#ZhangACKDMMB13;2013
input_inproceedings.csv	589421	Missing conference article title	608531;Eric Lee|Henning Kiel|Ingo Grüll|Jan Borchers|Marius Wolf|Saskia Dedenbach|Thorsten Karrer;CHI Extended Abstracts;;;;conf/chi/2006a;;http://doi.acm.org/10.1145/1125451.1125507;iSymphony;conf/chi/LeeKDGKWB06;2006-09-27;;;;259-262;;;;;;;db/conf/chi/chi2006a.html#LeeKDGKWB06;2006
input_inproceedings.csv	592066	Missing conference article title	611241;Antonio Vallecillo|Martin Gogolla;ECMFA;;;;conf/ecmdafa/2011;;http://dx.doi.org/10.1007/978-3-642-21470-7_16;Tract;conf/ecmdafa/GogollaV11;2011-06-15;;;;221-235;;;;;;;db/conf/ecmdafa/ecmfa2011.html#GogollaV11;2011
input_inproceedings.csv	592710	Missing conference article title	611905;Attila Pethö|E. Herrmann|Horst Günter Zimmer;ANTS;;;;conf/ants/1998;;http://dx.doi.org/10.1007/BFb0054890;S;conf/ants/PethoHZ98;2011-06-16;;;;528-540;;;;;;;db/conf/ants/ants1998.html#PethoHZ98;1998
input_inproceedings.csv	594447	Missing conference article title	613667;Bart De Decker|Jorn Lapon|Kristof Verslype|Pieter Verhaeghe|Vincent Naessens;DBSec;;;;conf/dbsec/2010;;http://dx.doi.org/10.1007/978-3-642-13739-6_24;PriMan;conf/dbsec/VerslypeVLND10;2010-08-28;;;;327-334;;;;;;;db/conf/dbsec/dbsec2010.html#VerslypeVLND10;2010
input_inproceedings.csv	594617	Missing conference article title	613841;Frédéric Cuppens|Nora Cuppens-Boulahia|Said Oulmakhzoune|Stephane Morucci;DBSec;;;;conf/dbsec/2010;;http://dx.doi.org/10.1007/978-3-642-13739-6_10;f;conf/dbsec/OulmakhzouneCCM10;2010-08-28;;;;146-161;;;;;;;db/conf/dbsec/dbsec2010.html#OulmakhzouneCCM10;2010
input_inproceedings.csv	597207	Missing conference article title	616519;Ben Samuel|Joshua McCoy|Michael Mateas|Mike Treanor|Noah Wardrip-Fruin;FDG;;;;conf/fdg/2011;;http://doi.acm.org/10.1145/2159365.2159425;Prom Week;conf/fdg/McCoyTSMW11;2012-07-10;;;;319-321;;;;;;;db/conf/fdg/fdg2011.html#McCoyTSMW11;2011
input_inproceedings.csv	597228	Missing conference article title	616540;Aaron A. Reed|Ben Samuel|Joshua McCoy|Michael Mateas|Mike Treanor|Noah Wardrip-Fruin;FDG;;;;conf/fdg/2012;;http://doi.acm.org/10.1145/2282338.2282384;Prom week;conf/fdg/McCoyTSRWM12;2012-07-09;;;;235-237;;;;;;;db/conf/fdg/fdg2012.html#McCoyTSRWM12;2012
input_inproceedings.csv	597299	Missing conference article title	616612;Michael Mateas|Mike Treanor|Noah Wardrip-Fruin;FDG;;;;conf/fdg/2010;;http://doi.acm.org/10.1145/1822348.1822378;Kaboom!;conf/fdg/TreanorMW10;2012-07-09;;;;224-231;;;;;;;db/conf/fdg/fdg2010.html#TreanorMW10;2010
input_inproceedings.csv	603612	Missing conference article title	623015;Davide Buscaldi|Francisco M. Rangel Pardo|Loli Rangel Pardo|Paolo Rosso;COM.Geo;;;;conf/comgeo/2010;;http://doi.acm.org/10.1145/1823854.1823892;GIR;conf/comgeo/PardoPBR10;2010-06-30;;;;;;;;;;;db/conf/comgeo/comgeo2010.html#PardoPBR10;2010
input_inproceedings.csv	606197	Missing conference article title	625665;Liping Wang 0002|Qing Li|Xiaofeng Meng|Yu Li;WAIM;;;;conf/waim/2006;;http://dx.doi.org/10.1007/11775300_23;RecipeCrawler: ;conf/waim/LiMWL06;2011-02-24;;;;263-274;;;;;;;db/conf/waim/waim2006.html#LiMWL06;2006
input_inproceedings.csv	606301	Missing conference article title	625769;Fei Li|Hong Gao|Hongzhi Wang|Jianzhong Li|Liang Hao;WAIM Workshops;;;;conf/waim/2010w;;http://dx.doi.org/10.1007/978-3-642-16720-1_13;pq;conf/waim/LiWHLG10;2010-11-23;;;;125-134;;;;;;;db/conf/waim/waimw2010.html#LiWHLG10;2010
input_inproceedings.csv	607033	Missing conference article title	626516;Shangteng Huang|Weijia Yang;APWeb/WAIM;;;;conf/waim/2007;;http://dx.doi.org/10.1007/978-3-540-72524-4_77;k;conf/waim/YangH07;2007-06-28;;;;753-764;;;;;;;db/conf/waim/waim2007.html#YangH07;2007
input_inproceedings.csv	609442	Missing conference article title	628976;Aaron Kershenbaum|Achille Fokoue|Li Ma;Description Logics;;;;conf/dlog/2006;;http://www.ceur-ws.org/Vol-189/submission_6.pdf;SHIN;conf/dlog/FokoueKM06;2007-10-31;;;;;;;;;;;db/conf/dlog/dlog2006.html#FokoueKM06;2006
input_inproceedings.csv	610755	Missing conference article title	630315;Osmar Norberto de Souza|Ricardo M. Czekster;BSB;;;;;;http://dx.doi.org/10.1007/11532323_29;VIZ;conf/wob/CzeksterS05;2005-09-28;;;;226-229;;;;;;;db/conf/wob/bsb2005.html#CzeksterS05;2005
input_inproceedings.csv	614460	Missing conference article title	634104;Clarence A. Ellis|Kwanghoon Kim;PAKDD;;;;conf/pakdd/2007;;http://dx.doi.org/10.1007/978-3-540-71701-0_14;Algorithm|sigma;conf/pakdd/KimE07;2007-06-24;;;;119-130;;;;;;;db/conf/pakdd/pakdd2007.html#KimE07;2007
input_inproceedings.csv	614582	Missing conference article title	634228;Abdul Rauf Baig|Shariq Bashir;PAKDD;;;;conf/pakdd/2006;;http://dx.doi.org/10.1007/11731139_59;Ramp;conf/pakdd/BashirB06;2006-03-15;;;;504-508;;;;;;;db/conf/pakdd/pakdd2006.html#BashirB06;2006
input_inproceedings.csv	614943	Missing conference article title	634598;Aixin Sun|Qiankun Zhao|Sourav S. Bhowmick;PAKDD;;;;conf/pakdd/2006;;http://dx.doi.org/10.1007/11731139_41;i;conf/pakdd/ZhaoBS06;2006-03-15;;;;351-360;;;;;;;db/conf/pakdd/pakdd2006.html#ZhaoBS06;2006
input_inproceedings.csv	616625	Missing conference article title	636330;Atsushi Itoh|Ayako Oono|Phyllis Anwyl;Discovery Science;;;;conf/dis/1998;;http://dx.doi.org/10.1007/3-540-49292-5_57;crowww;conf/dis/AnwylIO98;2011-06-17;;;;433-434;;;;;;;db/conf/dis/dis98.html#AnwylIO98;1998
input_inproceedings.csv	618940	Missing conference article title	638681;David Peleg|Liam Roditty|Michael Langberg|Shiri Chechik;ESA (1);;;;conf/esa/2010-1;;http://dx.doi.org/10.1007/978-3-642-15775-2_8;f;conf/esa/ChechikLPR10;2010-09-06;;;;84-96;;;;;;;db/conf/esa/esa2010-1.html#ChechikLPR10;2010
input_inproceedings.csv	618964	Missing conference article title	638706;Yuval Emek;ESA;;;;conf/esa/2009;;http://dx.doi.org/10.1007/978-3-642-04128-0_18;k;conf/esa/Emek09;2009-09-21;;;;203-214;;;;;;;db/conf/esa/esa2009.html#Emek09;2009
input_inproceedings.csv	619049	Missing conference article title	638792;Aristides Gionis|Tamir Tassa;ESA;;;;conf/esa/2007;;http://dx.doi.org/10.1007/978-3-540-75520-3_40;k;conf/esa/GionisT07;2007-09-19;;;;439-450;;;;;;;db/conf/esa/esa2007.html#GionisT07;2007
input_inproceedings.csv	619251	Missing conference article title	638998;Christian Sohler|Sumit Ganguly;ESA;;;;conf/esa/2009;;http://dx.doi.org/10.1007/978-3-642-04128-0_42;d;conf/esa/GangulyS09;2009-09-21;;;;468-479;;;;;;;db/conf/esa/esa2009.html#GangulyS09;2009
input_inproceedings.csv	619319	Missing conference article title	639069;Amir Rothschild|Ely Porat|Klim Efremenko|Raphaël Clifford;ESA;;;;conf/esa/2007;;http://dx.doi.org/10.1007/978-3-540-75520-3_15;k;conf/esa/CliffordEPR07;2007-09-19;;;;151-162;;;;;;;db/conf/esa/esa2007.html#CliffordEPR07;2007
input_inproceedings.csv	619324	Missing conference article title	639074;Peter Sanders|Vitaly Osipov;ESA (1);;;;conf/esa/2010-1;;http://dx.doi.org/10.1007/978-3-642-15775-2_24;n;conf/esa/OsipovS10;2010-09-06;;;;278-289;;;;;;;db/conf/esa/esa2010-1.html#OsipovS10;2010
input_inproceedings.csv	630304	Missing conference article title	650154;Adriano Camps|Giuseppe Forte|Hugo Carreno-Luengo|Isaac Perez-Ramos|Raul Diez|Raul Onrubia;IGARSS;;;;conf/igarss/2013;;http://dx.doi.org/10.1109/IGARSS.2013.6721290;;conf/igarss/Carreno-LuengoCPFOD13;2014-03-11;;;;843-846;;;3;;;;db/conf/igarss/igarss2013.html#Carreno-LuengoCPFOD13;2013
input_inproceedings.csv	636149	Missing conference article title	656030;Alex S. Taylor|Judy Chen;NordiCHI;;;;conf/nordichi/2008;;http://doi.acm.org/10.1145/1463160.1463215;entrigue;conf/nordichi/ChenT08;2008-12-08;;;;443-446;;;;;;;db/conf/nordichi/nordichi2008.html#ChenT08;2008
input_inproceedings.csv	636419	Missing conference article title	656304;Kurt Mehnert|Marc Hassenzahl|Matthias Laschke;NordiCHI;;;;conf/nordichi/2010;;http://doi.acm.org/10.1145/1868914.1869044;linked;conf/nordichi/LaschkeHM10;2011-02-14;;;;839-844;;;;;;;db/conf/nordichi/nordichi2010.html#LaschkeHM10;2010
input_inproceedings.csv	641679	Missing conference article title	661576;João Pedro Hespanha|Kenji Hirata;CDC;;;;conf/cdc/2009;;http://dx.doi.org/10.1109/CDC.2009.5400616;L;conf/cdc/HirataH09;2010-05-28;;;;2138-2143;;;;;;;db/conf/cdc/cdc2009.html#HirataH09;2009
input_inproceedings.csv	648797	Missing conference article title	668783;Chee-Keng Yap|James D. Palmer|Joseph S. B. Mitchell|Ovidiu Daescu|Simeon C. Ntafos;WADS;;;;conf/wads/2005;;http://dx.doi.org/10.1007/11534273_29;k;conf/wads/DaescuMNPY05;2005-09-14;;;;325-337;;;;;;;db/conf/wads/wads2005.html#DaescuMNPY05;2005
input_inproceedings.csv	649904	Missing conference article title	669921;George Roussos|Michael Zoumboulakis;EuroSSC;;;;conf/eurossc/2007;;http://dx.doi.org/10.1007/978-3-540-75696-5_17;Escalation: ;conf/eurossc/ZoumboulakisR07;2007-10-19;;;;270-285;;;;;;;db/conf/eurossc/eurossc2007.html#ZoumboulakisR07;2007
input_inproceedings.csv	650853	Missing conference article title	670890;Jean-Paul Allouche;LATIN;;;;conf/latin/1992;;http://dx.doi.org/10.1007/BFb0023813;q|q;conf/latin/Allouche92;2011-06-14;;;;15-23;;;;;;;db/conf/latin/latin92.html#Allouche92;1992
input_inproceedings.csv	651868	Missing conference article title	671924;Andrea Mangiatordi|Micaela Acosta|Roxana Castellano;WSKS (2);;;;conf/wsks/2010-2;;http://dx.doi.org/10.1007/978-3-642-16324-1_30;Lend Me Your Voice;conf/wsks/MangiatordiAC10;2011-09-10;;;;289-294;;;;;;;db/conf/wsks/wsks2010-2.html#MangiatordiAC10;2010
input_inproceedings.csv	653837	Missing conference article title	673945;Jean-Philippe Aumasson|Matthieu Finiasz|Serge Vaudenay|Willi Meier;ACISP;;;;conf/acisp/2007;;http://dx.doi.org/10.1007/978-3-540-73458-1_15;TCH|o;conf/acisp/AumassonFMV07;2007-07-05;;;;184-199;;;;;;;db/conf/acisp/acisp2007.html#AumassonFMV07;2007
input_inproceedings.csv	654160	Missing conference article title	674277;Atsuko Miyaji|Takashi Sato|Tetsuya Hatano;ACISP;;;;conf/acisp/2011;;http://dx.doi.org/10.1007/978-3-642-22497-3_13;O|T|n;conf/acisp/HatanoMS11;2011-07-11;;;;189-207;;;;;;;db/conf/acisp/acisp2011.html#HatanoMS11;2011
input_inproceedings.csv	662542	Missing conference article title	682807;Aba-Sah Dadzie|Daniela Petrelli|Matthew Rowe;ESWC (1);;;;conf/esws/2011-1;;http://dx.doi.org/10.1007/978-3-642-21034-1_7;Hide the Stack: ;conf/esws/DadzieRP11;2011-05-12;;;;93-107;;;;;;;db/conf/esws/eswc2011-1.html#DadzieRP11;2011
input_inproceedings.csv	662687	Missing conference article title	682957;Armando Stellato|Donato Griesi|Maria Teresa Pazienza;ESWC;;;;conf/esws/2007;;http://dx.doi.org/10.1007/978-3-540-72667-8_56;Semantic Turkey;conf/esws/GriesiPS07;2007-06-24;;;;779-788;;;;;;;db/conf/esws/eswc2007.html#GriesiPS07;2007
input_inproceedings.csv	663313	Missing conference article title	683604;Aba-Sah Dadzie|Amparo Elizabeth Cano|Melanie Hartmann;ESWC (2);;;;conf/esws/2011-2;;http://dx.doi.org/10.1007/978-3-642-21064-8_33;Who's Who;conf/esws/CanoDH11;2011-06-15;;;;451-455;;;;;;;db/conf/esws/eswc2011-2.html#CanoDH11;2011
input_inproceedings.csv	669739	Missing conference article title	690125;Sven Verdoolaege;ICMS;;;;conf/icms/2010;;http://dx.doi.org/10.1007/978-3-642-15582-6_49;isl;conf/icms/Verdoolaege10;2010-09-14;;;;299-302;;;;;;;db/conf/icms/icms2010.html#Verdoolaege10;2010
input_inproceedings.csv	669825	Missing conference article title	690213;Peter Huggins;ICMS;;;;conf/icms/2006;;http://dx.doi.org/10.1007/11832225_24;iB4e;conf/icms/Huggins06;2006-11-27;;;;245-247;;;;;;;db/conf/icms/icms2006.html#Huggins06;2006
input_inproceedings.csv	679366	Missing conference article title	699854;Amedeo Cesta|Nicola Policella|Riccardo Rasconi;IEA/AIE;;;;conf/ieaaie/2006;;http://dx.doi.org/10.1007/11779568_45;SEaM: ;conf/ieaaie/RasconiPC06;2006-06-28;;;;410-420;;;;;;;db/conf/ieaaie/ieaaie2006.html#RasconiPC06;2006
input_inproceedings.csv	679888	Missing conference article title	700381;Marta Franová|Monia Kooli;IEA/AIE (Vol. 1);;;;conf/ieaaie/1998-1;;http://dx.doi.org/10.1007/3-540-64582-9_734;Theory of Constructable Domains;conf/ieaaie/FranovaK98;2011-06-16;;;;37-46;;;;;;;db/conf/ieaaie/ieaaie1998-1.html#FranovaK98;1998
input_inproceedings.csv	685721	Missing conference article title	706292;Martin Hjulström|Sus Lundgren;MindTrek;;;;conf/mindtrek/2011;;http://doi.acm.org/10.1145/2181037.2181047;Alchemy;conf/mindtrek/LundgrenH11;2012-04-15;;;;53-60;;;;;;;db/conf/mindtrek/mindtrek2011.html#LundgrenH11;2011
input_inproceedings.csv	705777	Missing conference article title	726499;Lan Wang|Yun-Peng Wei;ICFIE;;;;conf/icfie/2009;;http://dx.doi.org/10.1007/978-3-642-03664-4_60;M|P;conf/icfie/WangW09;2011-09-27;;;;547-554;;;;;;;db/conf/icfie/icfie2009.html#WangW09;2009
input_inproceedings.csv	705786	Missing conference article title	726508;Bo Chen|Liyun Su;ICFIE;;;;conf/icfie/2009;;http://dx.doi.org/10.1007/978-3-642-03664-4_53;Lω|ωθ;conf/icfie/ChenS09;2011-09-28;;;;481-489;;;;;;;db/conf/icfie/icfie2009.html#ChenS09;2009
input_inproceedings.csv	705874	Missing conference article title	726596;Bin Chen|Shou-li Jiang;ICFIE;;;;conf/icfie/2009;;http://dx.doi.org/10.1007/978-3-642-03664-4_58;β;conf/icfie/ChenJ09;2011-09-27;;;;525-534;;;;;;;db/conf/icfie/icfie2009.html#ChenJ09;2009
input_inproceedings.csv	710520	Missing conference article title	731348;J. Jenny Li|Joseph Robert Horgan;Computer Performance Evaluation / TOOLS;;;;conf/cpe/2000;;http://dx.doi.org/10.1007/3-540-46429-8_36;;conf/cpe/LiH00;2011-06-21;;;;378-381;;chi;;;;;db/conf/cpe/cpe2000.html#LiH00;2000
input_inproceedings.csv	710885	Missing conference article title	731722;Aske Simon Christensen|Chris Allan|Damien Sereni|Ganesh Sittampalam|Jennifer Lhoták|Julian Tibble|Laurie J. Hendren|Oege de Moor|Ondrej Lhoták|Pavel Avgustinov|Sascha Kuzins;GPCE;;;;conf/gpce/2005;;http://dx.doi.org/10.1007/11561347_2;abc;conf/gpce/AllanACHKLLMSST05;2008-04-11;;;;10-16;;;;;;;db/conf/gpce/gpce2005.html#AllanACHKLLMSST05;2005
input_inproceedings.csv	711260	Missing conference article title	732117;Antonino Rotolo|Guido Boella|Guido Governatori|Leendert van der Torre;AICOL Workshops;;;;conf/jurix/2009aicol;;http://dx.doi.org/10.1007/978-3-642-16524-5_11; Dixit Quam Voluit|Lex Magis|Lex Minus Dixit Quam Voluit;conf/jurix/BoellaGRT09;2011-01-28;;;;162-183;;;;;;;db/conf/jurix/aicol2009.html#BoellaGRT09;2009
input_inproceedings.csv	712263	Missing conference article title	733132;Hongmei Wang;SCSS;;;;conf/cisse/2009scss;;http://dx.doi.org/10.1007/978-90-481-9112-3_8;PlanGraph;conf/cisse/Wang09;2010-07-13;;;;45-50;;;;;;;db/conf/cisse/scss2009.html#Wang09;2009
input_inproceedings.csv	715264	Missing conference article title	736196;Irena Mlynkova|Jakub Klímek|Jakub Malý|Martin Necasky;DATESO;;;;conf/dateso/2012;;http://ceur-ws.org/Vol-837/paper19.pdf;eXolutio;conf/dateso/KlimekMMN12;2012-05-29;;;;69-80;;;;;;;db/conf/dateso/dateso2012.html#KlimekMMN12;2012
input_inproceedings.csv	738997	Missing conference article title	760146;Martin Pielot|Susanne Boll;Pervasive;;;;conf/pervasive/2010;;http://dx.doi.org/10.1007/978-3-642-12654-3_5;Tactile Wayfinder;conf/pervasive/PielotB10;2010-04-26;;;;76-93;;;;;;;db/conf/pervasive/pervasive2010.html#PielotB10;2010
input_inproceedings.csv	739180	Missing conference article title	760340;Anind K. Dey|Martin L. Griss|Senaka Buthpitiya|Ying Zhang;Pervasive;;;;conf/pervasive/2011;;http://dx.doi.org/10.1007/978-3-642-21726-5_7;n;conf/pervasive/ButhpitiyaZDG11;2011-06-22;;;;97-114;;;;;;;db/conf/pervasive/pervasive2011.html#ButhpitiyaZDG11;2011
input_inproceedings.csv	740240	Missing conference article title	761436;Junichi Saruwatari|Masafumi Hagiwara;ICEC;;;;conf/iwec/2005;;http://dx.doi.org/10.1007/11558651_44;Ikebana|Kansei;conf/iwec/SaruwatariH05;2005-10-04;;;;456-467;;;;;;;db/conf/iwec/icec2005.html#SaruwatariH05;2005
input_inproceedings.csv	740563	Missing conference article title	761767;Mary Mainsbridge|Robbie Mudrazija;Creativity & Cognition;;;;conf/candc/2013;;http://doi.acm.org/10.1145/2466627.2481235;Alignment;conf/candc/MainsbridgeM13;2013-07-11;;;;403;;;;;;;db/conf/candc/candc2013.html#MainsbridgeM13;2013
input_inproceedings.csv	740787	Missing conference article title	761994;Brian Evans;Creativity & Cognition;;;;conf/candc/2011;;http://doi.acm.org/10.1145/2069618.2069722;cartographs;conf/candc/Evans11;2011-11-29;;;;411-412;;;;;;;db/conf/candc/candc2011.html#Evans11;2011
input_inproceedings.csv	740826	Missing conference article title	762034;Nicholas Knouf;Creativity & Cognition;;;;conf/candc/2007;;http://doi.acm.org/10.1145/1254960.1255024;syngva;conf/candc/Knouf07;2007-08-20;;;;288;;;;;;;db/conf/candc/candc2007.html#Knouf07;2007
input_inproceedings.csv	740862	Missing conference article title	762070;Alon Ilsar|Andrew Johnston|Mark Havryliv;Creativity & Cognition;;;;conf/candc/2013;;http://doi.acm.org/10.1145/2466627.2481240;'I & I, ';conf/candc/IlsarHJ13;2013-07-11;;;;394-395;;;;;;;db/conf/candc/candc2013.html#IlsarHJ13;2013
input_inproceedings.csv	740900	Missing conference article title	762109;Ann Judith Morrison|Margot Brereton|Peta Mitchell;Creativity & Cognition;;;;conf/candc/2007;;http://doi.acm.org/10.1145/1254960.1255028;Talk2Me;conf/candc/MorrisonBM07;2007-08-20;;;;292;;;;;;;db/conf/candc/candc2007.html#MorrisonBM07;2007
input_inproceedings.csv	741347	Missing conference article title	762565;Francisco Guil|Ivan Gomez|José M. Juárez|Roque Marín;IWINAC (2);;;;conf/iwinac/2007-2;;http://dx.doi.org/10.1007/978-3-540-73055-2_57;Propos;conf/iwinac/GuilGJM07;2007-06-28;;;;551-560;;;;;;;db/conf/iwinac/iwinac2007-2.html#GuilGJM07;2007
input_inproceedings.csv	741454	Missing conference article title	762673;Francisco Guil|Francisco López|María Teresa Daza|Raquel Salmerón|Serafín Crespo;IWINAC (1);;;;conf/iwinac/2011-1;;http://dx.doi.org/10.1007/978-3-642-21344-1_56;AWARD|prime;conf/iwinac/SalmeronCLDG11;2011-06-16;;;;540-549;;;;;;;db/conf/iwinac/iwinac2011-1.html#SalmeronCLDG11;2011
input_inproceedings.csv	746220	Missing conference article title	767532;Bernard Lidický|Daniël Paulusma|Petr A. Golovach;TAMC;;;;conf/tamc/2010;;http://dx.doi.org/10.1007/978-3-642-13562-0_20;L;conf/tamc/GolovachLP10;2010-06-08;;;;211-221;;;;;;;db/conf/tamc/tamc2010.html#GolovachLP10;2010
input_inproceedings.csv	746429	Missing conference article title	767744;Andreas Jakoby|Markus Hinkelmann|Peer Stechert;TAMC;;;;conf/tamc/2007;;http://dx.doi.org/10.1007/978-3-540-72504-6_43;t;conf/tamc/HinkelmannJS07;2007-08-19;;;;486-498;;;;;;;db/conf/tamc/tamc2007.html#HinkelmannJS07;2007
input_inproceedings.csv	751338	Missing conference article title	772779;Francis Rousseaux|Thomas Bouaziz;Wissensmanagement (LNCS Volume);;;;conf/wm/2005lncs;;http://dx.doi.org/10.1007/11590019_72;Classifying|Collecting;conf/wm/RousseauxB05a;2006-10-27;;;;647-656;;;;;;;db/conf/wm/wm2005lncs.html#RousseauxB05a;2005
input_inproceedings.csv	752307	Missing conference article title	773765;Willy Picard|Zbigniew Paszkiewicz;PRO-VE;;;;conf/ifip5-5/2010;;http://dx.doi.org/10.1007/978-3-642-15961-9_39; MAPSS, a |Aspect |Multi-|Partner and |Selection Method |Service ;conf/ifip5-5/PaszkiewiczP10;2010-12-01;;;;329-337;;;;;;;db/conf/ifip5-5/prove2010.html#PaszkiewiczP10;2010
input_inproceedings.csv	752451	Missing conference article title	773911;Arnaldo Batista|Manuel Duarte Ortigueira|Marco Baldeiras|Raul Rato|Rui Gomes;DoCEIS;;;;conf/ifip5-5/2010doceis;;http://dx.doi.org/10.1007/978-3-642-11628-5_44; Railscan;conf/ifip5-5/GomesBORB10;2010-05-27;;;;401-408;;;;;;;db/conf/ifip5-5/doceis2010.html#GomesBORB10;2010
input_inproceedings.csv	754874	Missing conference article title	776398;Lars Sivert Sørumgård|Tor Didriksen|Tor Øystein Molnes;SMARTNET;;;;conf/smartnet/1999;;;IN;conf/smartnet/DidriksenSM99;2002-01-03;;;;107-120;;;;;;;db/conf/smartnet/smartnet1999.html#DidriksenSM99;1999
input_inproceedings.csv	755099	Missing conference article title	776629;Mathieu Roche|Violaine Prince;CONTEXT;;;;conf/context/2007;;http://dx.doi.org/10.1007/978-3-540-74255-5_31;AcroDef;conf/context/RocheP07;2007-09-04;;;;411-424;;;;;;;db/conf/context/context2007.html#RocheP07;2007
input_inproceedings.csv	755855	Missing conference article title	777409;Richard Sproat;SSW;;;;conf/ssw/2001;;http://www.isca-speech.org/archive_open/ssw4/ssw4_104.html;Pmtools;conf/ssw/Sproat01;2014-03-12;;;;104;;;;;;;db/conf/ssw/ssw2001.html#Sproat01;2001
input_inproceedings.csv	756513	Missing conference article title	778087;Antonio B. Martínez|Carlo Caltagirone|Cristian Barrué|Josep Escoda|Roberta Annicchiarico|Ulises Cortés;IFIP AI;;;;conf/ifip12/2006;;http://dx.doi.org/10.1007/978-0-387-34747-9_44;e;conf/ifip12/BarrueCMEAC06;2006-11-21;;;;425-434;;;;;;;db/conf/ifip12/ai2006.html#BarrueCMEAC06;2006
